POI_id,latitude,longitude,category,visits,sid_1,sid_2,sid_3,semantic_id
4bd42ea4b221c9b63a1fdbd0,35.64405781736745,139.82475757598877,320,75,20,57,34,<a_20><b_57><c_34>
4b564827f964a5201f0928e3,35.77209985763748,139.51989769935608,78,217,9,1,32,<a_9><b_1><c_32>
4b6fadbdf964a520d1f92ce3,35.65551788382668,139.75673139095306,295,223,49,55,13,<a_49><b_55><c_13>
4b572f46f964a520fc2928e3,35.644613640188936,139.5024687051773,78,51,61,43,5,<a_61><b_43><c_5>
4d223febe56f6ea824ad831d,35.61667167289628,139.6390575170517,139,13,20,62,26,<a_20><b_62><c_26>
4b5704a1f964a520092328e3,35.766125794924406,139.80922365279923,80,97,31,41,41,<a_31><b_41><c_41>
4b0587a6f964a5203d9e22e3,35.69080269423021,139.70027922656513,78,7841,49,54,42,<a_49><b_54><c_42>
4b286109f964a520ee9224e3,35.64004270002671,139.59873855113983,78,363,61,41,54,<a_61><b_41><c_54>
4b6516cdf964a5209ee32ae3,35.75110975353587,139.74745631217957,295,10,61,51,44,<a_61><b_51><c_44>
4d319572d7db6a31d0da115e,35.6828885376207,139.5673218369484,299,11,30,38,47,<a_30><b_38><c_47>
4b5d2ad2f964a520535529e3,35.55243051,139.6474917,320,84,31,30,38,<a_31><b_30><c_38>
4b568200f964a520571328e3,35.552718483413095,139.64730400276795,207,54,13,11,15,<a_13><b_11><c_15>
4b5bac4af964a520200f29e3,35.55002895657234,139.63367700576782,297,54,61,41,52,<a_61><b_41><c_52>
4b1fb0dff964a520192824e3,35.60753807817138,139.6688391408238,78,502,13,42,44,<a_13><b_42><c_44>
4d7c3f10645ea35d87ec42f8,35.75349396276371,139.87022872003527,342,65,31,46,41,<a_31><b_46><c_41>
4e65fe028877954de9acd8bf,35.620576766688515,139.56992357969284,85,102,31,46,45,<a_31><b_46><c_45>
4b5a4723f964a5209eb928e3,35.628121197991504,139.73798198030258,78,930,61,12,13,<a_61><b_12><c_13>
4b5ad5bef964a520b0d628e3,35.75086595372428,139.86690044403076,78,247,44,49,54,<a_44><b_49><c_54>
4b5583def964a52032e627e3,35.73651527788601,139.74682331085205,78,312,44,30,61,<a_44><b_30><c_61>
4b7481e1f964a520bde02de3,35.730273058734824,139.71137791872025,297,307,31,41,30,<a_31><b_41><c_30>
4dc24f03b0fb490416ac11b7,35.75502786233862,139.87698554992676,292,15,35,42,57,<a_35><b_42><c_57>
4b093eeff964a520e51423e3,35.65852172695124,139.7013260344949,78,4136,43,37,1,<a_43><b_37><c_1>
4c995e24b8e9224be1fb443d,35.701637932315386,139.68831360340118,289,11,30,17,34,<a_30><b_17><c_34>
4b74709af964a520c1dc2de3,35.71295470815622,139.70370411872864,78,379,31,46,37,<a_31><b_46><c_37>
4b65494af964a520f4eb2ae3,35.6581853412536,139.70290181297264,248,85,61,18,42,<a_61><b_18><c_42>
4b5ed34ef964a520ff9929e3,35.55137976854632,139.78840827941897,267,409,53,54,38,<a_53><b_54><c_38>
4bf47064706e20a1ef5ca998,35.563375,139.71502285555553,149,35,31,7,21,<a_31><b_7><c_21>
4b5ef108f964a520d89e29e3,35.64762809425529,139.81903910636902,10,24,44,56,52,<a_44><b_56><c_52>
4d998a1961a3a1cd7f37e642,35.70205956123433,139.6951683180788,289,12,61,47,57,<a_61><b_47><c_57>
4b2692f9f964a520be7d24e3,35.68859747284611,139.71069127321243,297,140,44,51,48,<a_44><b_51><c_48>
4bdd23fbf219c9b659161210,35.756910662664126,139.8756229877472,85,39,9,12,41,<a_9><b_12><c_41>
4b80e732f964a520399130e3,35.75649928003826,139.87531185150146,78,44,31,30,19,<a_31><b_30><c_19>
4b526ed4f964a5201b7d27e3,35.690694241145245,139.71149325370789,139,32,10,56,46,<a_10><b_56><c_46>
4ddb7a4ffa7637ab73db3f99,35.57869227389735,139.57364916801453,47,22,9,38,14,<a_9><b_38><c_14>
4dce184bd4c065592f76ecff,35.57874899253146,139.5736598968506,298,13,14,34,34,<a_14><b_34><c_34>
4b63a9e5f964a520a48a2ae3,35.65857769191824,139.71078515052795,289,36,13,1,28,<a_13><b_1><c_28>
4b4fb4aff964a520c01127e3,35.62051789734346,139.75081980228424,78,205,45,41,54,<a_45><b_41><c_54>
4ec6087993ad41338b1df91d,35.7092915243258,139.70330715179443,289,13,10,49,46,<a_10><b_49><c_46>
4b243a7df964a520356424e3,35.729864636451765,139.7109555727517,78,4609,43,54,57,<a_43><b_54><c_57>
4b553487f964a5208fde27e3,35.691278058768084,139.71125185489657,47,25,30,44,34,<a_30><b_44><c_34>
4b957efef964a520cba534e3,35.57209627728355,139.70288336277008,78,185,20,11,42,<a_20><b_11><c_42>
4b5599caf964a5209be827e3,35.669590069204546,139.8175974190235,297,164,31,50,41,<a_31><b_50><c_41>
4e81a9b3775b16f4798c4943,35.706238655053525,139.6452092058366,6,22,61,43,3,<a_61><b_43><c_3>
4bb497cd15809c74877f1fdd,35.71572485189807,139.85946536064148,298,19,31,46,12,<a_31><b_46><c_12>
4b7d7de1f964a5200bc22fe3,35.706188884812455,139.64696524340494,50,25,61,51,4,<a_61><b_51><c_4>
4b98e261f964a520365435e3,35.706055063697875,139.64821726083755,47,23,61,43,52,<a_61><b_43><c_52>
4b544ec2f964a52014b727e3,35.84768054178072,139.66914921998978,78,722,53,63,5,<a_53><b_63><c_5>
4b5638fbf964a520110628e3,35.82842622855593,139.80346620082855,78,145,44,56,54,<a_44><b_56><c_54>
4c442e78dcd61b8d32ed7a56,35.85915697651632,139.656942486763,78,12,53,3,55,<a_53><b_3><c_55>
4b2837d8f964a5200e9124e3,35.562387290697124,139.71595281921518,78,566,44,30,23,<a_44><b_30><c_23>
4b9b8cd2f964a520c30e36e3,35.67567471760676,139.76346373558044,297,221,44,37,59,<a_44><b_37><c_59>
4bb5a5062f70c9b6746c8430,35.67459836236735,139.7777009010315,78,204,44,49,8,<a_44><b_49><c_8>
4b6fe136f964a520b4fe2ce3,35.689683442321254,139.70078587532043,249,19,48,36,44,<a_48><b_36><c_44>
4b66c862f964a520aa2a2be3,35.60542847343107,139.71364974975586,297,64,9,50,21,<a_9><b_50><c_21>
4b3dcda5f964a520e29625e3,35.74588638274114,139.85629266137698,78,210,31,41,19,<a_31><b_41><c_19>
4b68b2c8f964a520d0872be3,35.57490948663387,139.663245677948,78,397,53,63,63,<a_53><b_63><c_63>
4cec9db113aea143694c629f,35.60713179761434,139.73477387338818,78,750,49,54,45,<a_49><b_54><c_45>
4b56deb5f964a5208e1d28e3,35.62137029221397,139.74931901427578,320,17,30,20,19,<a_30><b_20><c_19>
4c4a4029bad7a593b07716aa,35.65972101615581,139.7234745375759,289,39,10,0,61,<a_10><b_0><c_61>
4b24a8eef964a520466924e3,35.60375363356726,139.50759172439575,78,677,52,27,41,<a_52><b_27><c_41>
4b24aa1ff964a520506924e3,35.704621918699345,139.6199870109558,78,268,61,25,5,<a_61><b_25><c_5>
4b6f3ddff964a5208ce62ce3,35.62312386788276,139.74916930340703,68,51,61,45,45,<a_61><b_45><c_45>
4b557834f964a52022e527e3,35.71678758588956,139.8582637310028,78,360,31,53,26,<a_31><b_53><c_26>
4b0c8748f964a520d03e23e3,35.536940832577606,139.63486790657043,78,314,9,39,3,<a_9><b_39><c_3>
4be4b915bcef2d7fa60203e5,35.84756205126618,139.66937720775604,78,35,53,48,10,<a_53><b_48><c_10>
4b0587a6f964a520529e22e3,35.660512894632895,139.72921192646027,298,270,24,42,5,<a_24><b_42><c_5>
4d5255a107b1a0905233123c,35.673203327727826,139.76046837866306,320,69,44,56,63,<a_44><b_56><c_63>
4b5e34f8f964a520bb8329e3,35.696048647115695,139.75123822689056,297,82,31,46,16,<a_31><b_46><c_16>
4b971b9ff964a5205ff834e3,35.68468154239262,139.7660493850708,297,174,51,25,45,<a_51><b_25><c_45>
4b5ccea3f964a520044529e3,35.645731813210055,139.7475689649582,78,1198,53,1,4,<a_53><b_1><c_4>
4b8a32d8f964a520ce6332e3,35.73627386178998,139.63842715746105,289,57,44,56,39,<a_44><b_56><c_39>
4b63e7fdf964a5208a962ae3,35.74399571629637,139.81157183647156,78,53,9,44,37,<a_9><b_44><c_37>
4dc5e8f5e4cd169dc659fe4d,35.791879113646445,139.64587569236755,297,46,61,59,42,<a_61><b_59><c_42>
4b5829f4f964a520a44c28e3,35.691016648420515,139.70391869544983,249,14,9,55,58,<a_9><b_55><c_58>
4c96f8a2533aa093e95ad645,35.67304699081541,139.7599232196808,68,123,31,50,41,<a_31><b_50><c_41>
4b79e27df964a5204c182fe3,35.736793956413635,139.63776469230652,78,130,31,41,41,<a_31><b_41><c_41>
4b56d1eff964a520171c28e3,35.740912,139.716762,78,305,31,46,41,<a_31><b_46><c_41>
4b63fae9f964a520b4992ae3,35.66214296143002,139.7328007221222,138,45,38,21,2,<a_38><b_21><c_2>
4b5e4928f964a520c68729e3,35.646719821283135,139.74569405216698,150,33,63,59,57,<a_63><b_59><c_57>
4c1c66bde9c4ef3b50d045aa,35.538045019120915,139.7064547728103,6,98,61,58,4,<a_61><b_58><c_4>
4b8df548f964a520831433e3,35.536547959420744,139.70413863658905,248,107,53,61,54,<a_53><b_61><c_54>
4c0f80b67189c928f11bdab6,35.65455022780931,139.75674211978912,80,44,48,11,42,<a_48><b_11><c_42>
4cd9d48e3b85a35d1f9f2e9d,35.56077516428476,139.67096717120884,80,24,51,1,43,<a_51><b_1><c_43>
4b802cabf964a520495930e3,35.664391,139.733684,139,54,13,56,31,<a_13><b_56><c_31>
4b5a3b6cf964a52026b628e3,35.57454188792135,139.65832650661469,150,15,24,5,60,<a_24><b_5><c_60>
4c34ee3d09a99c749b4a0c2a,35.70581548198101,139.65005457401276,139,37,31,41,15,<a_31><b_41><c_15>
4b6545c5f964a52064eb2ae3,35.70585468631122,139.6498990058899,138,30,44,11,34,<a_44><b_11><c_34>
4b669d8af964a52097252be3,35.64693933531064,139.74735975265503,297,186,53,61,55,<a_53><b_61><c_55>
4b0587bbf964a5209aa122e3,35.70537552095303,139.64986145496368,78,604,44,1,43,<a_44><b_1><c_43>
4bd78c695cf276b08f9e9b00,35.654689710480945,139.754376411438,289,47,48,46,20,<a_48><b_46><c_20>
4b4327e6f964a5209fdc25e3,35.65561813580688,139.75674211978912,78,997,13,54,36,<a_13><b_54><c_36>
4b19f917f964a520abe623e3,35.698596195264464,139.77301824864617,78,8475,49,18,45,<a_49><b_18><c_45>
4ee8aab693ad8b68e9b0c649,35.66443545895572,139.7351610660553,47,5,10,3,35,<a_10><b_3><c_35>
4b426f4af964a520ecd325e3,35.561035556356615,139.67103749513626,78,159,20,39,20,<a_20><b_39><c_20>
4b7f94edf964a520573530e3,35.56866645812988,139.553412,78,320,44,30,60,<a_44><b_30><c_60>
4dc0c29d7d8bf48713b3c65a,35.589393896677244,139.72850783872397,149,57,9,7,26,<a_9><b_7><c_26>
4b600990f964a520e3d329e3,35.666692051408944,139.7581327376774,78,1693,49,54,37,<a_49><b_54><c_37>
4b19f837f964a520a2e623e3,35.71362076736724,139.77651776270966,78,1721,49,35,61,<a_49><b_35><c_61>
4b5da942f964a520a26529e3,35.57668091790503,139.65963542461395,320,24,30,33,20,<a_30><b_33><c_20>
4ba5977af964a520d61439e3,35.66529713170683,139.73672466110602,138,44,30,50,6,<a_30><b_50><c_6>
4b5409faf964a520e6b027e3,35.60978987105579,139.74969863891602,78,187,53,44,49,<a_53><b_44><c_49>
4c8a6ed952a98cfa1e912ce9,35.668436276037966,139.600932598114,139,27,31,46,42,<a_31><b_46><c_42>
4b60c0acf964a52063f729e3,35.84562439273162,139.64698018862993,78,331,53,12,45,<a_53><b_12><c_45>
4b563a0af964a520450628e3,35.74757458317166,139.84018564224243,78,140,31,30,19,<a_31><b_30><c_19>
4b9f1364f964a520ab1237e3,35.69678599341387,139.75114837288857,149,21,10,41,53,<a_10><b_41><c_53>
4b3854eef964a520a14d25e3,35.71048066190842,139.8133099079132,78,470,61,11,44,<a_61><b_11><c_44>
4bb70c132f70c9b641408630,35.575729760171434,139.65965151786804,78,739,53,54,61,<a_53><b_54><c_61>
4b57022df964a520a92228e3,35.80785559131008,139.84503775835037,78,130,20,11,54,<a_20><b_11><c_54>
4b52d2cff964a520bb8827e3,35.743553244845074,139.6070272475481,78,158,35,11,5,<a_35><b_11><c_5>
4b559c09f964a520efe827e3,35.858739601673754,139.6572858095169,78,394,53,12,19,<a_53><b_12><c_19>
4b8ef4d9f964a5200a4133e3,35.65261421434919,139.74952361974067,289,52,61,9,63,<a_61><b_9><c_63>
4c31783866e40f477521c58b,35.66650998172986,139.73862648010254,248,49,20,26,53,<a_20><b_26><c_53>
4b5285cff964a520eb8027e3,35.57289367236271,139.6672260761261,78,27,53,52,55,<a_53><b_52><c_55>
4b6a97d2f964a520a6d92be3,35.69807224884871,139.77548003196716,297,433,63,16,31,<a_63><b_16><c_31>
4b6d4872f964a5202e6f2ce3,35.68598868936885,139.7634315490723,297,142,20,57,58,<a_20><b_57><c_58>
4b54ff13f964a5201fd727e3,35.697769474245945,139.64807510375977,297,255,20,11,61,<a_20><b_11><c_61>
4b6265b9f964a520db452ae3,35.61919223543136,139.72830533981323,78,94,51,45,27,<a_51><b_45><c_27>
4e81711e7ee6477bdbff8449,35.61558798102164,139.57700461149216,85,40,9,10,58,<a_9><b_10><c_58>
4bf29ddea32e20a14266d557,35.67751799670805,139.76539492607117,78,452,13,45,16,<a_13><b_45><c_16>
4e816ff3b8f76bc19bbabe10,35.61539609843528,139.57709446549416,85,43,31,53,18,<a_31><b_53><c_18>
4b07d082f964a520320023e3,35.59974085378926,139.6102237701416,78,382,63,41,49,<a_63><b_41><c_49>
4b572c71f964a520832928e3,35.59902114917961,139.61120009422302,78,314,53,53,22,<a_53><b_53><c_22>
4b641c3df964a5208c9f2ae3,35.71115144964136,139.7735595703125,78,172,61,51,44,<a_61><b_51><c_44>
4e5075afd164978659da0746,35.69989455176754,139.76935872676313,278,50,31,46,18,<a_31><b_46><c_18>
4ba56d50f964a520f70539e3,35.70154377941831,139.76943859967173,90,24,31,30,19,<a_31><b_30><c_19>
4b56509ef964a520cf0a28e3,35.81416567573125,139.80131775140762,78,84,31,11,19,<a_31><b_11><c_19>
4b57b024f964a520fd3b28e3,35.69834234896295,139.76886570453644,248,61,31,39,30,<a_31><b_39><c_30>
4bc0277e920eb713a9a4182c,35.614945347217834,139.57693870384873,141,80,31,39,19,<a_31><b_39><c_19>
4b593260f964a520f58028e3,35.57629696568392,139.65564966201782,71,18,61,43,36,<a_61><b_43><c_36>
4dd55c40cc3fcff060de9532,35.61508865,139.5792603,320,52,31,46,49,<a_31><b_46><c_49>
4e81a74d0cd677d9b2a2a5b0,35.61520639588036,139.57910478115082,85,43,31,46,22,<a_31><b_46><c_22>
4b974a9cf964a52091fe34e3,35.53153647523985,139.69675183296204,78,251,9,1,58,<a_9><b_1><c_58>
4b274cf5f964a520bf8524e3,35.53132692901326,139.69690203666687,78,1710,13,54,1,<a_13><b_54><c_1>
4b7a3e24f964a5205c272fe3,35.777226834731394,139.79044675827026,78,210,31,42,61,<a_31><b_42><c_61>
4b5ecbf5f964a520fd9829e3,35.688958355514494,139.70000973651244,78,460,53,54,61,<a_53><b_54><c_61>
4b78815ef964a520c9d22ee3,35.69055482137934,139.70592498779297,297,78,20,41,15,<a_20><b_41><c_15>
4e484a4b18a8f9804ce24340,35.533384,139.685275,53,23,30,50,53,<a_30><b_50><c_53>
4bda51cf2a3a0f479dd3aab6,35.690228518957944,139.70000973651244,360,216,61,51,44,<a_61><b_51><c_44>
4b746edbf964a5204fdc2de3,35.667268302231044,139.73871231079102,320,45,10,50,18,<a_10><b_50><c_18>
4b6a3db4f964a520d0ce2be3,35.68835114950396,139.76315891999548,149,36,30,38,40,<a_30><b_38><c_40>
4e7c49648231553e335b1c85,35.61495874283719,139.5790534641883,85,87,31,46,22,<a_31><b_46><c_22>
4b24b5e7f964a5208d6924e3,35.725682527331706,139.71950568258762,297,135,44,18,53,<a_44><b_18><c_53>
4b62a048f964a520454d2ae3,35.69034569127357,139.6997880935669,78,501,61,30,38,<a_61><b_30><c_38>
4b396b34f964a5204f5c25e3,35.74964694346383,139.80514526367188,78,997,49,45,27,<a_49><b_45><c_27>
4b132d4af964a520249523e3,35.66822490891021,139.60113912820816,78,300,51,11,61,<a_51><b_11><c_61>
4b19f87df964a520a4e623e3,35.70735750443432,139.77461636066437,78,315,25,56,5,<a_25><b_56><c_5>
4b572a22f964a520132928e3,35.61529361550171,139.5794427394867,78,80,31,11,19,<a_31><b_11><c_19>
4b6c016bf964a520421f2ce3,35.69074652349464,139.7006356716156,78,214,53,1,15,<a_53><b_1><c_15>
4b85bf0ef964a520a37031e3,35.561434,139.675399,47,28,30,58,9,<a_30><b_58><c_9>
4c0cdca798102d7fd838e106,35.75254206234596,139.54577967524529,236,10,61,35,57,<a_61><b_35><c_57>
4b7cd447f964a520caa62fe3,35.67271579522983,139.72404599189758,297,53,31,46,18,<a_31><b_46><c_18>
4b269340f964a520c27d24e3,35.67815420136066,139.70568895339966,297,50,44,56,41,<a_44><b_56><c_41>
4b565e9ff964a5208a0d28e3,35.6974636489478,139.81423795223236,249,35,48,13,40,<a_48><b_13><c_40>
4b5cda0ef964a5205f4729e3,35.697002730541755,139.68268632888794,297,75,20,57,20,<a_20><b_57><c_20>
4b5d62ebf964a5207c5b29e3,35.815446772620184,139.58718359470367,78,358,53,52,61,<a_53><b_52><c_61>
4b6fef86f964a5209a002de3,35.66862803129855,139.70489501953125,297,23,9,20,21,<a_9><b_20><c_21>
4b56fc09f964a520c52128e3,35.67027536433367,139.67062711715698,138,52,51,51,17,<a_51><b_51><c_17>
4bd7b65a35aad13a59958ff3,35.7026028394007,139.56089794635773,360,52,61,0,59,<a_61><b_0><c_59>
4d3e2aa43ec9a35dbf135881,35.71067667189469,139.81443643569946,320,21,61,1,5,<a_61><b_1><c_5>
4b756927f964a520fa0a2ee3,35.563512051219696,139.67888832092285,248,71,44,30,44,<a_44><b_30><c_44>
4be3c37799feb713c51882f6,35.70270085413975,139.56133782863617,290,18,63,46,11,<a_63><b_46><c_11>
4b18c616f964a520a7d523e3,35.67231923028651,139.7945612668991,297,134,44,18,37,<a_44><b_18><c_37>
4b55a253f964a520e1e927e3,35.817647861960594,139.6695864200592,78,140,44,11,37,<a_44><b_11><c_37>
4b9909daf964a520545d35e3,35.61022491,139.7358236,320,27,30,50,33,<a_30><b_50><c_33>
4b8cec4cf964a520fce032e3,35.671940094926995,139.7957468032837,297,33,9,50,59,<a_9><b_50><c_59>
4b0e60adf964a520305723e3,35.63014572966312,139.74042892456055,78,2046,43,12,57,<a_43><b_12><c_57>
4d44a162bf61a1cd77ff0aac,35.56501395041171,139.680970439564,138,31,44,10,30,<a_44><b_10><c_30>
4b751862f964a520c9fd2de3,35.6594319763759,139.70056056976318,297,110,53,53,5,<a_53><b_53><c_5>
4b5edaf0f964a520149b29e3,35.65819631197759,139.70203042030334,78,857,43,4,42,<a_43><b_4><c_42>
4b19f962f964a520afe623e3,35.691670172683054,139.7708773612976,78,622,38,12,4,<a_38><b_12><c_4>
4b56c2aef964a520881a28e3,35.697679110950894,139.75402511847457,302,8,9,34,45,<a_9><b_34><c_45>
4b1ac490f964a5205af123e3,35.72949574082487,139.79130506515503,297,115,44,18,39,<a_44><b_18><c_39>
4c9c4ed69c48236a82094dee,35.70509238,139.5614129,320,16,61,11,14,<a_61><b_11><c_14>
4bc2633b920eb71334331c2c,35.683208797808,139.76889789104462,78,121,44,11,36,<a_44><b_11><c_36>
4b5755cdf964a520153228e3,35.70452608437617,139.5615416765213,72,47,20,11,16,<a_20><b_11><c_16>
4b661ccdf964a52055142be3,35.71369516481194,139.77750778198242,78,493,63,47,20,<a_63><b_47><c_20>
4d46e0591ed56dcb3f8aca54,35.74225411703782,139.81056332588196,68,33,48,13,12,<a_48><b_13><c_12>
4bc8508214d79521afc768e9,35.69244785957806,139.77167665958405,33,22,30,23,13,<a_30><b_23><c_13>
4b5e3975f964a520b98429e3,35.68480354368326,139.76948261260986,90,48,53,31,13,<a_53><b_31><c_13>
4b9eed53f964a520f30a37e3,35.81474644203188,139.5868364378428,78,366,53,52,27,<a_53><b_52><c_27>
4b98954ff964a520b84735e3,35.62188679416732,139.75092094421746,320,12,10,28,1,<a_10><b_28><c_1>
4b565926f964a5209b0c28e3,35.82801739067087,139.69051837921145,78,183,53,44,48,<a_53><b_44><c_48>
4b5499d6f964a52001c227e3,35.81565557422877,139.70435857772827,78,481,53,63,15,<a_53><b_63><c_15>
4b38b418f964a520914f25e3,35.699583,139.765222,78,894,21,11,4,<a_21><b_11><c_4>
4b267f8af964a520657c24e3,35.681003987351055,139.76383924484253,90,50,44,53,61,<a_44><b_53><c_61>
4b6ea551f964a5201fc52ce3,35.738832504684886,139.66276445965232,78,140,20,60,15,<a_20><b_60><c_15>
4b2ae079f964a52061b124e3,35.651889113311164,139.5443956553936,78,1074,43,13,57,<a_43><b_13><c_57>
4b6cf112f964a5203b5f2ce3,35.68253341767869,139.7737044095993,297,57,31,41,41,<a_31><b_41><c_41>
4b53bc1af964a520aba927e3,35.6955607096278,139.77587163448334,297,357,63,19,18,<a_63><b_19><c_18>
4ce4f953b43737046644f6ce,35.684742543061255,139.77445006370544,297,128,31,42,21,<a_31><b_42><c_21>
4b56a082f964a5200b1728e3,35.67254956451001,139.9021505101476,297,59,9,46,30,<a_9><b_46><c_30>
4b81f2d6f964a52006c530e3,35.691581,139.737031,149,17,30,58,57,<a_30><b_58><c_57>
4b46c411f964a520ee2726e3,35.65851667125014,139.77643489837646,297,134,44,56,52,<a_44><b_56><c_52>
4b4ef864f964a520d5f726e3,35.68600611785052,139.73066568374634,78,366,49,10,3,<a_49><b_10><c_3>
4c1b83960137952198e446f3,35.758588820546905,139.7892987728119,248,24,61,18,54,<a_61><b_18><c_54>
4b6929a7f964a520ac9a2be3,35.70895612333854,139.79656219482422,297,339,44,30,7,<a_44><b_30><c_7>
4b7a299bf964a52014252fe3,35.64876755182998,139.74458334350447,149,30,48,10,9,<a_48><b_10><c_9>
4b29ffe8f964a5209aa424e3,35.63869992304459,139.74003195762634,297,183,44,11,61,<a_44><b_11><c_61>
4b52c581f964a520c28727e3,35.70300578811289,139.77166056632996,297,387,63,35,1,<a_63><b_35><c_1>
4b0a3657f964a520782223e3,35.697926307277214,139.6829116344452,297,109,44,13,24,<a_44><b_13><c_24>
4de57b4145dda52a05f7426e,35.657419380921134,139.54024761915207,185,29,31,50,6,<a_31><b_50><c_6>
4e12dc7662e1d997a6abe435,35.658347,139.540827,207,31,31,50,63,<a_31><b_50><c_63>
4c9fe1a00e9bb1f7e37df45f,35.57572103390141,139.65965151786804,78,86,31,30,42,<a_31><b_30><c_42>
4b22504cf964a520704524e3,35.619699172885795,139.72855277359486,78,1039,49,54,57,<a_49><b_54><c_57>
4b55c6faf964a52088ef27e3,35.746783828533495,139.75463591516018,78,205,9,8,58,<a_9><b_8><c_58>
4b91d626f964a520afda33e3,35.66864546357213,139.6504783630371,78,85,44,8,45,<a_44><b_8><c_45>
4bcdb01b8920b7132912a0dc,35.68891662087583,139.81557369232178,297,62,9,12,41,<a_9><b_12><c_41>
4be4ca01910020a1484ad214,35.72577234816419,139.65385258197784,299,19,31,41,47,<a_31><b_41><c_47>
4bcdafb78920b7137711a0dc,35.68902118787065,139.8157024383545,297,40,9,48,3,<a_9><b_48><c_3>
4b8a02f4f964a5208e5b32e3,35.70853033628598,139.7956294566393,302,32,61,13,30,<a_61><b_13><c_30>
4b380ad7f964a520bc4a25e3,35.66511535050908,139.71245884895325,297,450,58,36,9,<a_58><b_36><c_9>
4b58e697f964a520c47128e3,35.605143883973426,139.74254719913006,78,87,20,57,5,<a_20><b_57><c_5>
4b7535c3f964a52020012ee3,35.5586331741205,139.55151557922363,78,90,44,51,39,<a_44><b_51><c_39>
4b4d45eff964a520d7cf26e3,35.56068371332292,139.72373016178608,78,424,13,42,38,<a_13><b_42><c_38>
4b52b325f964a520448627e3,35.665876065677715,139.893045411523,297,174,9,12,45,<a_9><b_12><c_45>
4e62fec47d8b854089eb1555,35.62820962139427,139.73841117491816,360,148,20,54,58,<a_20><b_54><c_58>
4b403511f964a520d3b625e3,35.568403721907565,139.5535111427307,78,236,44,18,49,<a_44><b_18><c_49>
4b8aff5bf964a520628d32e3,35.62850802377022,139.73833131832686,78,419,63,43,42,<a_63><b_43><c_42>
4b3eab45f964a52095a025e3,35.70270629939949,139.56082955002785,78,1071,43,41,21,<a_43><b_41><c_21>
4ec0d5979911a2ec5c6cdda6,35.6282272323851,139.73871231079102,78,717,13,1,25,<a_13><b_1><c_25>
4c088080340720a127578393,35.628820227368884,139.73861575126648,78,167,51,51,27,<a_51><b_51><c_27>
4b874392f964a5203cb931e3,35.64024431911127,139.74593065076712,68,50,61,31,24,<a_61><b_31><c_24>
4cc62e6606c25481d7f8a047,35.59995458300269,139.6105992794037,78,224,53,63,2,<a_53><b_63><c_2>
4b7ba460f964a520a4692fe3,35.65495995746399,139.74364757537842,297,97,61,5,30,<a_61><b_5><c_30>
4b600284f964a5202fd329e3,35.56806772910134,139.55346822738647,297,58,44,53,43,<a_44><b_53><c_43>
4b56f902f964a520432128e3,35.71942693768768,139.6638035774231,78,121,31,39,20,<a_31><b_39><c_20>
